date,XOM
2022-02-08,70.23999786376953
2022-02-09,69.90374755859375
2022-02-10,69.23126220703125
2022-02-11,70.97442626953125
2022-02-14,69.88607025146484
2022-02-15,69.01005554199219
2022-02-16,69.32859802246094
2022-02-17,69.22241973876953
2022-02-18,68.45259094238281
2022-02-22,67.65620422363281
2022-02-23,67.9305191040039
2022-02-24,67.07221221923828
2022-02-25,68.87732696533203
2022-02-28,69.3905258178711
2022-03-01,70.05419158935547
2022-03-02,71.25757598876953
2022-03-03,71.70886993408203
2022-03-04,74.40766906738281
2022-03-07,77.08879852294922
2022-03-08,77.67279052734375
2022-03-09,73.25736999511719
2022-03-10,75.53144836425781
2022-03-11,75.1421127319336
2022-03-14,72.45213317871094
2022-03-15,68.32872009277344
2022-03-16,68.07210540771484
2022-03-17,69.88607025146484
2022-03-18,69.61174011230469
2022-03-21,72.73529815673828
2022-03-22,72.416748046875
2022-03-23,73.55821990966797
2022-03-24,73.77943420410156
2022-03-25,75.3898696899414
2022-03-28,73.27505493164062
2022-03-29,72.88572692871094
2022-03-30,74.13336944580078
2022-03-31,73.08039093017578
2022-04-01,73.54936218261719
2022-04-04,73.58477020263672
2022-04-05,73.20426940917969
2022-04-06,74.0183334350586
2022-04-07,75.25714111328125
2022-04-08,76.84103393554688
2022-04-11,74.19530487060547
2022-04-12,75.74382019042969
2022-04-13,76.81448364257812
2022-04-14,77.71704864501953
2022-04-18,78.3541488647461
2022-04-19,77.65510559082031
2022-04-20,77.83207702636719
2022-04-21,77.00916290283203
2022-04-22,75.32792663574219
2022-04-25,72.78839111328125
2022-04-26,72.81493377685547
2022-04-27,74.89435577392578
2022-04-28,77.15957641601562
2022-04-29,75.43412017822266
2022-05-02,76.4605484008789
2022-05-03,78.03559112548828
2022-05-04,81.14144134521484
2022-05-05,79.91149139404297
2022-05-06,81.13259887695312
2022-05-09,74.73506927490234
2022-05-10,75.2305908203125
2022-05-11,76.79680633544922
2022-05-12,77.14542388916016
2022-05-13,79.43385314941406
2022-05-16,81.30215454101562
2022-05-17,82.339111328125
2022-05-18,81.03398132324219
2022-05-19,81.47200012207031
2022-05-20,82.11563110351562
2022-05-23,83.93028259277344
2022-05-24,84.38618469238281
2022-05-25,86.08462524414062
2022-05-26,86.3885726928711
2022-05-27,87.23778533935547
2022-05-31,85.81645202636719
2022-06-01,87.46125793457031
2022-06-02,87.3093032836914
2022-06-03,88.57867431640625
2022-06-06,88.35519409179688
2022-06-07,92.40464782714844
2022-06-08,93.49522399902344
2022-06-09,91.4749755859375
2022-06-10,89.8033447265625
2022-06-13,85.68235778808594
2022-06-14,85.90583801269531
2022-06-15,84.82418823242188
2022-06-16,81.69548797607422
2022-06-17,76.98450469970703
2022-06-21,81.77594757080078
2022-06-22,78.53993225097656
2022-06-23,76.17103576660156
2022-06-24,77.68177032470703
2022-06-27,79.58582305908203
2022-06-28,81.79381561279297
2022-06-29,78.77235412597656
2022-06-30,76.55543518066406
2022-07-01,78.26282501220703
2022-07-05,75.81348419189453
2022-07-06,74.4457778930664
2022-07-07,76.82361602783203
2022-07-08,76.94876861572266
2022-07-11,76.55543518066406
2022-07-12,75.5363540649414
2022-07-13,75.84030151367188
2022-07-14,74.32063293457031
2022-07-15,75.57212829589844
2022-07-18,76.96664428710938
2022-07-19,78.90644073486328
2022-07-20,79.77354431152344
2022-07-21,78.44159698486328
2022-07-22,77.84268188476562
2022-07-25,80.43504333496094
2022-07-26,80.12217712402344
2022-07-27,81.85638427734375
2022-07-28,82.81288146972656
2022-07-29,86.64779663085938
2022-08-01,84.45769500732422
2022-08-02,84.09117889404297
2022-08-03,81.3647232055664
2022-08-04,77.94100952148438
2022-08-05,79.06734466552734
2022-08-08,79.51429748535156
2022-08-09,80.98033905029297
2022-08-10,81.74910736083984
2022-08-11,84.11393737792969
2022-08-12,84.8450698852539
2022-08-15,83.32868194580078
2022-08-16,82.55245208740234
2022-08-17,83.22036743164062
2022-08-18,85.18804168701172
2022-08-19,84.91727447509766
2022-08-22,84.85408020019531
2022-08-23,88.45549011230469
2022-08-24,88.97901153564453
2022-08-25,89.4393310546875
2022-08-26,88.33815002441406
2022-08-29,90.3690185546875
2022-08-30,86.93006896972656
2022-08-31,86.28021240234375
2022-09-01,84.72772216796875
2022-09-02,86.28021240234375
2022-09-06,85.70252227783203
2022-09-07,84.97142028808594
2022-09-08,85.66642761230469
2022-09-09,87.1015853881836
2022-09-12,88.10346984863281
2022-09-13,86.04552459716797
2022-09-14,88.1576156616211
2022-09-15,85.59422302246094
2022-09-16,84.13199615478516
2022-09-19,84.12297058105469
2022-09-20,83.43698120117188
2022-09-21,82.09210968017578
2022-09-22,81.74911499023438
2022-09-23,77.39855194091797
2022-09-26,75.80093383789062
2022-09-27,77.3895263671875
2022-09-28,80.20565795898438
2022-09-29,80.04317474365234
2022-09-30,78.80661010742188
2022-10-03,82.96763610839844
2022-10-04,85.99137115478516
2022-10-05,89.46641540527344
2022-10-06,92.12007904052734
2022-10-07,91.19037628173828
2022-10-10,89.21366882324219
2022-10-11,88.45549011230469
2022-10-12,88.84359741210938
2022-10-13,91.94857025146484
2022-10-14,89.52960205078125
2022-10-17,90.82032012939453
2022-10-18,90.98277282714844
2022-10-19,93.68158721923828
2022-10-20,93.80792999267578
2022-10-21,95.54998779296875
2022-10-24,96.21790313720703
2022-10-25,95.56803131103516
2022-10-26,96.705322265625
2022-10-27,97.07538604736328
2022-10-28,99.91859436035156
2022-10-31,100.01787567138672
2022-11-01,101.01075744628906
2022-11-02,98.93476867675781
2022-11-03,100.27962493896484
2022-11-04,101.37179565429688
2022-11-07,102.57225036621094
2022-11-08,102.89720153808594
2022-11-09,98.29389190673828
2022-11-10,99.73807525634766
2022-11-11,102.85205841064453
2022-11-14,103.1523208618164
2022-11-15,103.84382629394531
2022-11-16,102.7337875366211
2022-11-17,102.87026977539062
2022-11-18,101.97858428955078
2022-11-21,100.96864318847656
2022-11-22,103.88931274414062
2022-11-23,103.37068176269531
2022-11-25,103.00674438476562
2022-11-28,99.91316986083984
2022-11-29,100.57737731933594
2022-11-30,101.3052749633789
2022-12-01,100.81394958496094
2022-12-02,99.95866394042969
2022-12-05,97.2199478149414
2022-12-06,94.51762390136719
2022-12-07,94.30835723876953
2022-12-08,95.00895690917969
2022-12-09,94.20825958251953
2022-12-12,96.52845001220703
2022-12-13,97.58390045166016
2022-12-14,96.86510467529297
2022-12-15,95.93702697753906
2022-12-16,95.26373291015625
2022-12-19,95.69136810302734
2022-12-20,97.07438659667969
2022-12-21,98.3208999633789
2022-12-22,96.33736419677734
2022-12-23,98.88502502441406
2022-12-27,100.25891876220703
2022-12-28,98.61205291748047
2022-12-29,99.358154296875
2022-12-30,100.35900115966797
2023-01-03,96.91059112548828
2023-01-04,97.1926498413086
2023-01-05,99.36724090576172
2023-01-06,100.56828308105469
2023-01-09,98.69395446777344
2023-01-10,100.1679458618164
2023-01-11,101.33258056640625
2023-01-12,103.0158462524414
2023-01-13,102.95215606689453
2023-01-17,102.75198364257812
2023-01-18,100.64108276367188
2023-01-19,101.28707885742188
2023-01-20,103.1341323852539
2023-01-23,102.59730529785156
2023-01-24,103.55266571044922
2023-01-25,103.00674438476562
2023-01-26,107.14667510986328
2023-01-27,105.19043731689453
2023-01-30,103.3252182006836
2023-01-31,105.55439758300781
2023-02-01,104.39886474609375
2023-02-02,101.13240814208984
2023-02-03,101.83300018310547
2023-02-06,101.6601333618164
2023-02-07,104.56262969970703
2023-02-08,103.65276336669922
2023-02-09,104.04399871826172
2023-02-10,108.42959594726562
2023-02-13,108.00782775878906
2023-02-14,106.74254608154297
2023-02-15,106.42163848876953
2023-02-16,106.1098861694336
2023-02-17,102.02980041503906
2023-02-21,101.92893981933594
2023-02-22,100.60865783691406
2023-02-23,101.53468322753906
2023-02-24,101.54385375976562
2023-02-27,101.36048889160156
2023-02-28,100.77369689941406
2023-03-01,101.6722183227539
2023-03-02,102.13983154296875
2023-03-03,103.43260955810547
2023-03-06,104.34949493408203
2023-03-07,102.3323745727539
2023-03-08,100.8378677368164
2023-03-09,100.05851745605469
2023-03-10,98.82074737548828
2023-03-13,97.6838150024414
2023-03-14,98.05057525634766
2023-03-15,93.17279815673828
2023-03-16,92.6318359375
2023-03-17,91.54075622558594
2023-03-20,93.93379974365234
2023-03-21,98.14226531982422
2023-03-22,95.89590454101562
2023-03-23,94.81399536132812
2023-03-24,94.92401885986328
2023-03-27,97.00533294677734
2023-03-28,98.21561431884766
2023-03-29,99.90266418457031
2023-03-30,100.38859558105469
2023-03-31,100.54448699951172
2023-04-03,106.47664642333984
2023-04-04,105.45890808105469
2023-04-05,107.26515197753906
2023-04-06,105.48641204833984
2023-04-10,105.01881408691406
2023-04-11,105.76148223876953
2023-04-12,105.6514663696289
2023-04-13,106.14656066894531
2023-04-14,106.4032974243164
2023-04-17,105.1655044555664
2023-04-18,107.21931457519531
2023-04-19,106.88006591796875
2023-04-20,106.02737426757812
2023-04-21,106.36662292480469
2023-04-24,108.37457275390625
2023-04-25,106.834228515625
2023-04-26,105.85316467285156
2023-04-27,107.11845397949219
2023-04-28,108.5029296875
2023-05-01,105.13800048828125
2023-05-02,100.94788360595703
2023-05-03,98.9582748413086
2023-05-04,97.22537994384766
2023-05-05,99.64591979980469
2023-05-08,100.04017639160156
2023-05-09,100.06769561767578
2023-05-10,98.7840576171875
2023-05-11,96.99616241455078
2023-05-12,96.98699188232422
2023-05-15,97.17195892333984
2023-05-16,94.81363677978516
2023-05-17,96.94074249267578
2023-05-18,97.81932830810547
2023-05-19,98.27249908447266
2023-05-22,97.07947540283203
2023-05-23,98.4019775390625
2023-05-24,99.50251770019531
2023-05-25,97.71759796142578
2023-05-26,97.07947540283203
2023-05-30,96.2193832397461
2023-05-31,94.49919891357422
2023-06-01,95.59049987792969
2023-06-02,97.81009674072266
2023-06-05,97.37541961669922
2023-06-06,98.17076873779297
2023-06-07,100.37185668945312
2023-06-08,100.05742645263672
2023-06-09,99.31757354736328
2023-06-12,98.42047119140625
2023-06-13,98.43898010253906
2023-06-14,97.25519561767578
2023-06-15,97.93031311035156
2023-06-16,97.22744750976562
2023-06-20,94.99860382080078
2023-06-21,96.06214904785156
2023-06-22,95.53500366210938
2023-06-23,94.70266723632812
2023-06-26,96.45059204101562
2023-06-27,96.69104766845703
2023-06-28,97.4771499633789
2023-06-29,98.67942810058594
2023-06-30,99.1880874633789
2023-07-03,99.38230895996094
2023-07-05,98.87364196777344
2023-07-06,95.18356323242188
2023-07-07,95.40552520751953
2023-07-10,96.82051849365234
2023-07-11,98.00431823730469
2023-07-12,98.48521423339844
2023-07-13,96.68180084228516
2023-07-14,93.35240173339844
2023-07-17,93.75933074951172
2023-07-18,93.33390045166016
2023-07-19,93.98128509521484
2023-07-20,95.63673400878906
2023-07-21,96.08065032958984
2023-07-24,97.58812713623047
2023-07-25,97.7361068725586
2023-07-26,97.19046020507812
2023-07-27,97.49564361572266
2023-07-28,96.33036041259766
2023-07-31,99.1788330078125
2023-08-01,98.60545349121094
2023-08-02,97.37541961669922
2023-08-03,99.06786346435547
2023-08-04,99.34530639648438
2023-08-07,99.14183807373047
2023-08-08,99.63201904296875
2023-08-09,101.32444763183594
2023-08-10,101.84234619140625
2023-08-11,103.4238052368164
2023-08-14,103.50704193115234
2023-08-15,100.84967041015625
2023-08-16,99.15267181396484
2023-08-17,101.0734634399414
2023-08-18,102.60260772705078
2023-08-21,101.36249542236328
2023-08-22,100.7937240600586
2023-08-23,99.90792846679688
2023-08-24,99.1620101928711
2023-08-25,100.93358612060547
2023-08-28,101.78208923339844
2023-08-29,102.38813781738281
2023-08-30,103.38583374023438
2023-08-31,103.67488861083984
2023-09-01,105.8473892211914
2023-09-05,105.85671997070312
2023-09-06,106.77049255371094
2023-09-07,106.24833679199219
2023-09-08,107.79613494873047
2023-09-11,106.44415283203125
2023-09-12,109.54907989501953
2023-09-13,108.5700454711914
2023-09-14,110.50945281982422
2023-09-15,108.81245422363281
